"sep=	"
Shimmer_B640_Timestamp_FormattedUnix_CAL	Shimmer_B640_Accel_LN_X_CAL	Shimmer_B640_Accel_LN_Y_CAL	Shimmer_B640_Accel_LN_Z_CAL	Shimmer_B640_GSR_CAL	Shimmer_B640_PPGToHR_PPG_A13_CAL	Shimmer_B640_PPG_A13_CAL	
yyyy/mm/dd hh:mm:ss.000	m/(s^2)	m/(s^2)	m/(s^2)	kOhms	BPM	mV	
2015/06/23 15:52:48.814	4.56626506024096	-6.92771084337349	2.66265060240964	848.148796510784	67.9646017699115	1421.24542124542	
2015/06/23 15:52:48.821	4.62650602409639	-6.95180722891566	2.65060240963855	848.148796510784	67.9646017699115	1481.31868131868	
2015/06/23 15:52:48.829	4.63855421686747	-7.0	2.63855421686747	848.148796510784	67.9646017699115	1545.05494505495	
2015/06/23 15:52:48.837	4.67469879518072	-7.02409638554217	2.65060240963855	848.476805953185	67.9646017699115	1610.25641025641	
2015/06/23 15:52:48.845	4.69879518072289	-7.04819277108434	2.67469879518072	848.476805953185	67.9646017699115	1675.45787545788	
2015/06/23 15:52:48.853	4.73493975903615	-7.07228915662651	2.69879518072289	848.148796510784	67.9646017699115	1736.99633699634	
2015/06/23 15:52:48.861	4.7710843373494	-7.10843373493976	2.69879518072289	848.148796510784	67.9646017699115	1794.87179487179	
2015/06/23 15:52:48.868	4.81927710843374	-7.14457831325301	2.74698795180723	848.148796510784	67.9646017699115	1843.95604395604	
2015/06/23 15:52:48.876	4.81927710843374	-7.19277108433735	2.78313253012048	848.476805953185	67.9646017699115	1887.91208791209	
2015/06/23 15:52:48.884	4.8433734939759	-7.26506024096386	2.75903614457831	848.148796510784	67.9646017699115	1925.27472527473	
2015/06/23 15:52:48.892	4.85542168674699	-7.31325301204819	2.74698795180723	847.821040578241	67.9646017699115	1955.31135531136	
2015/06/23 15:52:48.900	4.89156626506024	-7.40963855421687	2.75903614457831	848.148796510784	67.9646017699115	1978.02197802198	
2015/06/23 15:52:48.907	4.93975903614458	-7.49397590361446	2.73493975903614	848.148796510784	67.9646017699115	1994.13919413919	
2015/06/23 15:52:48.915	4.98795180722892	-7.59036144578313	2.72289156626506	847.493537861774	67.9646017699115	2001.4652014652	
2015/06/23 15:52:48.923	5.03614457831325	-7.75903614457831	2.72289156626506	848.148796510784	70.4587155963303	2001.4652014652	
2015/06/23 15:52:48.931	5.01204819277108	-7.8433734939759	2.74698795180723	847.493537861774	70.4587155963303	1997.0695970696	
2015/06/23 15:52:48.939	5.02409638554217	-7.91566265060241	2.7710843373494	847.821040578241	70.4587155963303	1988.27838827839	
2015/06/23 15:52:48.946	4.98795180722892	-7.81927710843374	2.7710843373494	847.493537861774	70.4587155963303	1975.82417582418	
2015/06/23 15:52:48.954	4.89156626506024	-7.66265060240964	2.74698795180723	847.821040578241	70.4587155963303	1960.43956043956	
2015/06/23 15:52:48.962	4.86746987951807	-7.55421686746988	2.65060240963855	847.821040578241	70.4587155963303	1939.19413919414	
2015/06/23 15:52:48.970	4.85542168674699	-7.60240963855422	2.56626506024096	847.166288068053	70.4587155963303	1915.01831501831	
2015/06/23 15:52:48.978	4.95180722891566	-7.75903614457831	2.46987951807229	847.493537861774	70.4587155963303	1882.78388278388	
2015/06/23 15:52:48.986	5.01204819277108	-7.96385542168675	2.3855421686747	847.493537861774	70.4587155963303	1848.35164835165	
2015/06/23 15:52:48.993	5.03614457831325	-8.12048192771084	2.34939759036145	847.493537861774	70.4587155963303	1811.72161172161	
2015/06/23 15:52:49.001	5.06024096385542	-8.26506024096386	2.33734939759036	847.166288068053	70.4587155963303	1774.35897435897	
2015/06/23 15:52:49.009	5.19277108433735	-8.42168674698795	2.33734939759036	847.166288068053	70.4587155963303	1736.99633699634	
2015/06/23 15:52:49.017	5.21686746987952	-8.56626506024096	2.28915662650602	847.166288068053	70.4587155963303	1702.5641025641	
2015/06/23 15:52:49.025	5.27710843373494	-8.6144578313253	2.24096385542169	847.166288068053	70.4587155963303	1668.86446886447	
2015/06/23 15:52:49.032	5.27710843373494	-8.63855421686747	2.16867469879518	846.839290904201	70.4587155963303	1641.02564102564	
2015/06/23 15:52:49.040	5.28915662650602	-8.62650602409639	2.09638554216867	846.839290904201	70.4587155963303	1619.04761904762	
2015/06/23 15:52:49.048	5.21686746987952	-8.57831325301205	2.02409638554217	846.839290904201	70.4587155963303	1602.1978021978	
2015/06/23 15:52:49.056	5.18072289156627	-8.50602409638554	1.98795180722892	846.512546077794	70.4587155963303	1587.54578754579	
2015/06/23 15:52:49.064	5.07228915662651	-8.53012048192771	1.92771084337349	846.839290904201	70.4587155963303	1576.55677655678	
2015/06/23 15:52:49.071	5.04819277108434	-8.55421686746988	1.93975903614458	846.512546077794	70.4587155963303	1570.69597069597	
2015/06/23 15:52:49.079	4.93975903614458	-8.62650602409639	1.90361445783133	846.512546077794	70.4587155963303	1567.03296703297	
2015/06/23 15:52:49.087	4.91566265060241	-8.75903614457831	1.87951807228916	846.512546077794	70.4587155963303	1563.36996336996	
2015/06/23 15:52:49.095	4.87951807228916	-8.87951807228916	1.91566265060241	846.512546077794	70.4587155963303	1561.17216117216	
2015/06/23 15:52:49.103	4.81927710843374	-9.01204819277108	1.92771084337349	846.512546077794	70.4587155963303	1558.97435897436	
2015/06/23 15:52:49.111	4.74698795180723	-9.10843373493976	1.95180722891566	846.186053296859	70.4587155963303	1557.50915750916	
2015/06/23 15:52:49.118	4.63855421686747	-9.13253012048193	2.0	846.186053296859	70.4587155963303	1556.04395604396	
2015/06/23 15:52:49.126	4.55421686746988	-9.09638554216868	1.96385542168675	846.186053296859	70.4587155963303	1557.50915750916	
2015/06/23 15:52:49.134	4.43373493975904	-9.03614457831325	1.96385542168675	845.859812269873	70.4587155963303	1561.17216117216	
2015/06/23 15:52:49.142	4.30120481927711	-8.98795180722892	1.98795180722892	846.186053296859	70.4587155963303	1564.83516483516	
2015/06/23 15:52:49.150	4.19277108433735	-8.86746987951807	2.0	845.859812269873	70.4587155963303	1565.56776556777	
2015/06/23 15:52:49.157	4.07228915662651	-8.72289156626506	2.0	845.533822705762	70.4587155963303	1564.10256410256	
2015/06/23 15:52:49.165	4.01204819277108	-8.55421686746988	2.04819277108434	846.186053296859	70.4587155963303	1557.50915750916	
2015/06/23 15:52:49.173	3.98795180722892	-8.51807228915663	2.03614457831325	846.186053296859	70.4587155963303	1548.71794871795	
2015/06/23 15:52:49.181	3.93975903614458	-8.49397590361446	2.04819277108434	845.859812269873	70.4587155963303	1536.99633699634	
2015/06/23 15:52:49.189	3.83132530120482	-8.49397590361446	1.98795180722892	845.859812269873	70.4587155963303	1524.54212454212	
2015/06/23 15:52:49.196	3.72289156626506	-8.49397590361446	1.97590361445783	845.533822705762	70.4587155963303	1509.89010989011	
2015/06/23 15:52:49.204	3.74698795180723	-8.51807228915663	1.85542168674699	845.859812269873	70.4587155963303	1494.50549450549	
2015/06/23 15:52:49.212	3.67469879518072	-8.56626506024096	1.73493975903614	845.859812269873	70.4587155963303	1478.38827838828	
2015/06/23 15:52:49.220	3.71084337349398	-8.73493975903615	1.60240963855422	846.186053296859	70.4587155963303	1462.27106227106	
2015/06/23 15:52:49.228	3.7710843373494	-8.98795180722892	1.44578313253012	845.533822705762	70.4587155963303	1445.42124542125	
2015/06/23 15:52:49.236	3.80722891566265	-9.25301204819277	1.34939759036145	845.533822705762	70.4587155963303	1429.30402930403	
2015/06/23 15:52:49.243	3.8433734939759	-9.49397590361446	1.24096385542169	845.533822705762	70.4587155963303	1412.45421245421	
2015/06/23 15:52:49.251	3.85542168674699	-9.66265060240964	1.13253012048193	845.859812269873	70.4587155963303	1397.0695970696	
2015/06/23 15:52:49.259	3.86746987951807	-9.90361445783133	1.06024096385542	845.533822705762	70.4587155963303	1382.41758241758	
2015/06/23 15:52:49.267	3.86746987951807	-10.0481927710843	1.04819277108434	845.859812269873	70.4587155963303	1372.89377289377	
2015/06/23 15:52:49.275	3.87951807228916	-10.0843373493976	1.03614457831325	845.859812269873	70.4587155963303	1366.30036630037	
2015/06/23 15:52:49.282	3.83132530120482	-9.98795180722892	1.04819277108434	845.533822705762	70.4587155963303	1363.36996336996	
2015/06/23 15:52:49.290	3.73493975903614	-9.66265060240964	1.06024096385542	845.533822705762	70.4587155963303	1359.70695970696	
2015/06/23 15:52:49.298	3.6144578313253	-9.28915662650602	1.04819277108434	845.859812269873	70.4587155963303	1359.70695970696	
2015/06/23 15:52:49.306	3.40963855421687	-9.0	1.01204819277108	845.533822705762	70.4587155963303	1359.70695970696	
2015/06/23 15:52:49.314	3.25301204819277	-8.80722891566265	0.951807228915663	845.208084313901	70.4587155963303	1360.43956043956	
2015/06/23 15:52:49.321	3.24096385542169	-8.69879518072289	0.855421686746988	845.533822705762	70.4587155963303	1359.70695970696	
2015/06/23 15:52:49.329	3.2289156626506	-8.53012048192771	0.855421686746988	845.533822705762	70.4587155963303	1358.97435897436	
2015/06/23 15:52:49.337	3.25301204819277	-8.39759036144578	0.831325301204819	845.533822705762	70.4587155963303	1356.04395604396	
2015/06/23 15:52:49.345	3.26506024096386	-8.25301204819277	0.831325301204819	845.533822705762	70.4587155963303	1353.11355311355	
2015/06/23 15:52:49.353	3.27710843373494	-8.13253012048193	0.783132530120482	845.208084313901	70.4587155963303	1349.45054945055	
2015/06/23 15:52:49.361	3.28915662650602	-8.03614457831325	0.72289156626506	845.208084313901	70.4587155963303	1347.98534798535	
2015/06/23 15:52:49.368	3.30120481927711	-7.97590361445783	0.63855421686747	845.859812269873	70.4587155963303	1345.05494505495	
2015/06/23 15:52:49.376	3.31325301204819	-7.93975903614458	0.566265060240964	845.533822705762	70.4587155963303	1345.05494505495	
2015/06/23 15:52:49.384	3.37349397590361	-7.89156626506024	0.481927710843373	845.208084313901	70.4587155963303	1347.25274725275	
2015/06/23 15:52:49.392	3.37349397590361	-7.90361445783133	0.421686746987952	845.533822705762	70.4587155963303	1353.11355311355	
2015/06/23 15:52:49.400	3.34939759036145	-7.86746987951807	0.385542168674699	845.533822705762	70.4587155963303	1358.24175824176	
2015/06/23 15:52:49.407	3.32530120481928	-7.91566265060241	0.373493975903614	845.859812269873	70.4587155963303	1364.83516483516	
2015/06/23 15:52:49.415	3.26506024096386	-7.96385542168675	0.409638554216868	845.533822705762	70.4587155963303	1372.16117216117	
2015/06/23 15:52:49.423	3.25301204819277	-8.03614457831325	0.409638554216868	845.859812269873	70.4587155963303	1377.28937728938	
2015/06/23 15:52:49.431	3.24096385542169	-8.09638554216868	0.445783132530121	845.533822705762	70.4587155963303	1379.48717948718	
2015/06/23 15:52:49.439	3.20481927710843	-8.12048192771084	0.481927710843373	845.533822705762	70.4587155963303	1380.95238095238	
2015/06/23 15:52:49.446	3.19277108433735	-8.12048192771084	0.518072289156627	845.533822705762	70.4587155963303	1378.75457875458	
2015/06/23 15:52:49.454	3.13253012048193	-8.14457831325301	0.518072289156627	845.533822705762	70.4587155963303	1376.55677655678	
2015/06/23 15:52:49.462	3.12048192771084	-8.14457831325301	0.542168674698795	845.533822705762	70.4587155963303	1373.62637362637	
2015/06/23 15:52:49.470	3.12048192771084	-8.14457831325301	0.506024096385542	845.208084313901	70.4587155963303	1371.42857142857	
2015/06/23 15:52:49.478	3.1566265060241	-8.1566265060241	0.518072289156627	845.208084313901	70.4587155963303	1367.03296703297	
2015/06/23 15:52:49.486	3.25301204819277	-8.19277108433735	0.481927710843373	845.533822705762	70.4587155963303	1361.17216117216	
2015/06/23 15:52:49.493	3.42168674698795	-8.24096385542169	0.506024096385542	845.533822705762	70.4587155963303	1352.38095238095	
2015/06/23 15:52:49.501	3.56626506024096	-8.31325301204819	0.481927710843373	845.533822705762	70.4587155963303	1342.85714285714	
2015/06/23 15:52:49.509	3.73493975903614	-8.39759036144578	0.530120481927711	845.208084313901	70.4587155963303	1331.13553113553	
2015/06/23 15:52:49.517	3.89156626506024	-8.43373493975904	0.614457831325301	845.208084313901	70.4587155963303	1320.14652014652	
2015/06/23 15:52:49.525	4.03614457831325	-8.51807228915663	0.674698795180723	845.533822705762	70.4587155963303	1308.42490842491	
2015/06/23 15:52:49.532	4.16867469879518	-8.6144578313253	0.759036144578313	845.208084313901	70.4587155963303	1298.1684981685	
2015/06/23 15:52:49.540	4.27710843373494	-8.71084337349398	0.831325301204819	845.208084313901	70.4587155963303	1290.10989010989	
2015/06/23 15:52:49.548	4.3855421686747	-8.78313253012048	0.879518072289157	844.882596804113	70.4587155963303	1285.71428571429	
2015/06/23 15:52:49.556	4.42168674698795	-8.86746987951807	0.975903614457831	845.208084313901	70.4587155963303	1284.98168498168	
2015/06/23 15:52:49.564	4.45783132530121	-8.85542168674699	1.06024096385542	845.208084313901	70.4587155963303	1287.17948717949	
2015/06/23 15:52:49.571	4.44578313253012	-8.87951807228916	1.14457831325301	845.208084313901	70.4587155963303	1290.84249084249	
2015/06/23 15:52:49.579	4.45783132530121	-8.81927710843374	1.27710843373494	845.208084313901	70.4587155963303	1293.77289377289	
2015/06/23 15:52:49.587	4.50602409638554	-8.74698795180723	1.3855421686747	844.882596804113	70.4587155963303	1296.7032967033	
2015/06/23 15:52:49.595	4.51807228915663	-8.63855421686747	1.49397590361446	844.882596804113	70.4587155963303	1298.9010989011	
2015/06/23 15:52:49.603	4.55421686746988	-8.51807228915663	1.62650602409639	845.208084313901	70.4587155963303	1298.9010989011	
2015/06/23 15:52:49.611	4.59036144578313	-8.43373493975904	1.71084337349398	845.208084313901	70.4587155963303	1303.2967032967	
2015/06/23 15:52:49.618	4.66265060240964	-8.30120481927711	1.85542168674699	845.208084313901	70.4587155963303	1310.62271062271	
2015/06/23 15:52:49.626	4.69879518072289	-8.21686746987952	1.96385542168675	844.882596804113	70.4587155963303	1321.61172161172	
2015/06/23 15:52:49.634	4.73493975903615	-8.16867469879518	2.08433734939759	845.533822705762	70.4587155963303	1338.46153846154	
2015/06/23 15:52:49.642	4.74698795180723	-8.04819277108434	2.19277108433735	844.882596804113	70.4587155963303	1366.30036630037	
2015/06/23 15:52:49.650	4.75903614457831	-7.89156626506024	2.28915662650602	845.208084313901	70.4587155963303	1404.3956043956	
2015/06/23 15:52:49.657	4.7710843373494	-7.79518072289157	2.37349397590361	845.208084313901	70.4587155963303	1453.47985347985	
2015/06/23 15:52:49.665	4.80722891566265	-7.72289156626506	2.42168674698795	845.208084313901	70.4587155963303	1513.55311355311	
2015/06/23 15:52:49.673	4.80722891566265	-7.68674698795181	2.4578313253012	844.882596804113	70.4587155963303	1582.41758241758	
2015/06/23 15:52:49.681	4.80722891566265	-7.59036144578313	2.48192771084337	845.208084313901	70.4587155963303	1653.47985347985	
2015/06/23 15:52:49.689	4.86746987951807	-7.57831325301205	2.50602409638554	845.533822705762	70.4587155963303	1725.27472527473	
2015/06/23 15:52:49.696	4.87951807228916	-7.55421686746988	2.49397590361446	845.533822705762	70.4587155963303	1795.6043956044	
2015/06/23 15:52:49.704	4.90361445783133	-7.56626506024097	2.48192771084337	845.533822705762	70.4587155963303	1862.27106227106	
2015/06/23 15:52:49.712	4.96385542168675	-7.55421686746988	2.48192771084337	845.533822705762	70.4587155963303	1920.87912087912	
2015/06/23 15:52:49.720	4.98795180722892	-7.56626506024097	2.46987951807229	845.208084313901	70.4587155963303	1972.89377289377	
